876
1 957
1 909
1 850
1 796
2 739
2 684
1 635
1 589
1 547
1 499
1 451
1 410
1 352
1 299
1 253
1 210
1 158
1 109
1 64
1 16
1 38
1 32
1 30
1 24
1 26
1 21
1 28
1 29

